sample	timestamp	elapsed_ms	status_rows	max_connections	threads_connected	threads_running	threads_cached	threads_created_total	threads_created_per_sec	connections_total	connections_per_sec	questions_total	questions_per_sec	com_select_total	com_select_per_sec	com_insert_total	com_insert_per_sec	com_update_total	com_update_per_sec	com_delete_total	com_delete_per_sec	bytes_received_total	bytes_received_per_sec	bytes_sent_total	bytes_sent_per_sec	buffer_pool_pages_total	buffer_pool_pages_free	buffer_pool_pages_dirty	buffer_pool_read_requests_total	buffer_pool_read_requests_per_sec	buffer_pool_reads_total	buffer_pool_reads_per_sec	buffer_pool_hit_pct	row_lock_current_waits	row_lock_waits_total	row_lock_waits_per_sec	row_lock_time_ms_total	row_lock_time_ms_per_sec	innodb_log_waits_total	innodb_log_waits_per_sec	created_tmp_tables_total	created_tmp_tables_per_sec	created_tmp_disk_tables_total	created_tmp_disk_tables_per_sec	tmp_disk_ratio_pct	aborted_connects_total	aborted_connects_per_sec	max_used_connections	connection_errors_max_connections_total	connection_errors_max_connections_per_sec
0	2026-09-24T20:00:43.016698409Z	0	26	10000	1	2	0	1	0.000	21	0.000	908	0.000	20	0.000	569	0.000	0	0.000	1	0.000	562683089	0.000	38250	0.000	65536	8190	0	40061284	0.000	14492	0.000	0.000	0	0	0.000	0	0.000	0	0.000	2	0.000	0	0.000	0.000	1	0.000	1	0	0.000
1	2026-09-24T20:00:44.017864755Z	1001	26	10000	3	2	0	3	1.998	23	1.998	934	25.970	42	21.974	569	0.000	0	0.000	1	0.000	562708875	25755.960	70728	32440.164	65536	8181	0	40061855	570.335	14501	8.990	98.424	0	0	0.000	0	0.000	0	0.000	4	1.998	0	0.000	0.000	1	0.000	3	0	0.000
2	2026-09-24T20:00:45.018325924Z	2001	26	10000	3	2	0	3	0.000	23	0.000	956	21.990	63	20.990	569	0.000	0	0.000	1	0.000	562733743	24856.537	101974	31231.597	65536	8181	0	40061855	0.000	14501	0.000	0.000	0	0	0.000	0	0.000	0	0.000	5	1.000	0	0.000	0.000	1	0.000	3	0	0.000
3	2026-09-24T20:00:46.017931763Z	3001	26	10000	3	2	0	3	0.000	23	0.000	978	22.009	84	21.008	569	0.000	0	0.000	1	0.000	562758611	24877.806	133221	31259.321	65536	8181	0	40061855	0.000	14501	0.000	0.000	0	0	0.000	0	0.000	0	0.000	6	1.000	0	0.000	0.000	1	0.000	3	0	0.000
4	2026-09-24T20:00:47.018028858Z	4001	26	10000	3	2	0	3	0.000	23	0.000	1000	21.998	105	20.998	569	0.000	0	0.000	1	0.000	562783479	24865.586	164468	31243.967	65536	8181	0	40061855	0.000	14501	0.000	0.000	0	0	0.000	0	0.000	0	0.000	7	1.000	0	0.000	0.000	1	0.000	3	0	0.000
5	2026-09-24T20:00:48.018370406Z	5001	26	10000	3	2	0	3	0.000	23	0.000	1022	21.992	126	20.993	569	0.000	0	0.000	1	0.000	562808347	24859.509	195717	31238.331	65536	8181	0	40061855	0.000	14501	0.000	0.000	0	0	0.000	0	0.000	0	0.000	8	1.000	0	0.000	0.000	1	0.000	3	0	0.000
6	2026-09-24T20:00:49.018439934Z	6001	26	10000	3	2	0	3	0.000	23	0.000	1044	21.998	147	20.999	569	0.000	0	0.000	1	0.000	562833215	24866.271	226966	31246.827	65536	8181	0	40061855	0.000	14501	0.000	0.000	0	0	0.000	0	0.000	0	0.000	9	1.000	0	0.000	0.000	1	0.000	3	0	0.000
7	2026-09-24T20:00:50.019069411Z	7002	26	10000	4	3	0	4	0.999	24	0.999	1088	43.972	171	23.985	569	0.000	0	0.000	1	0.000	562859212	25980.646	258767	31780.995	65536	8107	132	40077998	16132.845	14572	70.955	99.560	0	0	0.000	0	0.000	0	0.000	10	0.999	0	0.000	0.000	1	0.000	4	0	0.000
8	2026-09-24T20:00:51.018365387Z	8001	26	10000	4	3	0	4	0.000	25	1.001	1195	107.075	193	22.015	578	9.006	0	0.000	1	0.000	563110538	251503.064	291491	32747.055	65536	8193	474	40113196	35222.798	14618	46.032	99.869	0	0	0.000	0	0.000	0	0.000	11	1.001	0	0.000	0.000	1	0.000	4	0	0.000
9	2026-09-24T20:00:52.019327112Z	9002	26	10000	4	3	0	4	0.000	25	0.000	1225	29.971	214	20.980	581	2.997	0	0.000	1	0.000	567257381	4142858.660	323010	31488.716	65536	8196	666	40413480	299995.483	14618	0.000	100.000	0	0	0.000	0	0.000	0	0.000	12	0.999	0	0.000	0.000	1	0.000	4	0	0.000
