sample	timestamp	elapsed_ms	status_rows	max_connections	threads_connected	threads_running	threads_cached	threads_created_total	threads_created_per_sec	connections_total	connections_per_sec	questions_total	questions_per_sec	com_select_total	com_select_per_sec	com_insert_total	com_insert_per_sec	com_update_total	com_update_per_sec	com_delete_total	com_delete_per_sec	bytes_received_total	bytes_received_per_sec	bytes_sent_total	bytes_sent_per_sec	buffer_pool_pages_total	buffer_pool_pages_free	buffer_pool_pages_dirty	buffer_pool_read_requests_total	buffer_pool_read_requests_per_sec	buffer_pool_reads_total	buffer_pool_reads_per_sec	buffer_pool_hit_pct	row_lock_current_waits	row_lock_waits_total	row_lock_waits_per_sec	row_lock_time_ms_total	row_lock_time_ms_per_sec	innodb_log_waits_total	innodb_log_waits_per_sec	created_tmp_tables_total	created_tmp_tables_per_sec	created_tmp_disk_tables_total	created_tmp_disk_tables_per_sec	tmp_disk_ratio_pct	aborted_connects_total	aborted_connects_per_sec	max_used_connections	connection_errors_max_connections_total	connection_errors_max_connections_per_sec
0	2026-09-23T16:06:46.653297817Z	0	26	10000	3	2	0	3	0.000	14	0.000	19	0.000	8	0.000	0	0.000	0	0.000	0	0.000	4361	0.000	4442	0.000	65536	64452	0	16405	0.000	932	0.000	0.000	0	0	0.000	0	0.000	0	0.000	2	0.000	0	0.000	0.000	0	0.000	3	0	0.000
1	2026-09-23T16:06:47.655613892Z	1002	26	10000	3	2	0	3	0.000	14	0.000	41	21.949	29	20.951	0	0.000	0	0.000	0	0.000	29229	24810.537	35674	31159.832	65536	64452	0	16405	0.000	932	0.000	0.000	0	0	0.000	0	0.000	0	0.000	3	0.998	0	0.000	0.000	0	0.000	3	0	0.000
2	2026-09-23T16:06:48.654571461Z	2001	26	10000	3	2	0	3	0.000	14	0.000	63	22.023	50	21.022	0	0.000	0	0.000	0	0.000	54097	24893.950	66909	31267.594	65536	64452	0	16405	0.000	932	0.000	0.000	0	0	0.000	0	0.000	0	0.000	4	1.001	0	0.000	0.000	0	0.000	3	0	0.000
3	2026-09-23T16:06:49.654647132Z	3001	26	10000	3	2	0	3	0.000	14	0.000	85	21.998	71	20.998	0	0.000	0	0.000	0	0.000	78965	24866.118	98144	31232.636	65536	64452	0	16405	0.000	932	0.000	0.000	0	0	0.000	0	0.000	0	0.000	5	1.000	0	0.000	0.000	0	0.000	3	0	0.000
4	2026-09-23T16:06:50.654674006Z	4001	26	10000	3	2	0	3	0.000	14	0.000	107	21.999	92	20.999	0	0.000	0	0.000	0	0.000	103833	24867.332	129379	31234.161	65536	64452	0	16405	0.000	932	0.000	0.000	0	0	0.000	0	0.000	0	0.000	6	1.000	0	0.000	0.000	0	0.000	3	0	0.000
5	2026-09-23T16:06:51.654609726Z	5001	26	10000	3	2	0	3	0.000	14	0.000	129	22.001	113	21.001	0	0.000	0	0.000	0	0.000	128701	24869.599	160617	31240.008	65536	64452	0	16405	0.000	932	0.000	0.000	0	0	0.000	0	0.000	0	0.000	7	1.000	0	0.000	0.000	0	0.000	3	0	0.000
6	2026-09-23T16:06:52.654704916Z	6001	26	10000	3	2	0	3	0.000	14	0.000	151	21.998	134	20.998	0	0.000	0	0.000	0	0.000	153569	24865.633	191856	31236.027	65536	64452	0	16405	0.000	932	0.000	0.000	0	0	0.000	0	0.000	0	0.000	8	1.000	0	0.000	0.000	0	0.000	3	0	0.000
7	2026-09-23T16:06:53.654588522Z	7001	26	10000	3	2	0	3	0.000	14	0.000	173	22.003	155	21.002	0	0.000	0	0.000	0	0.000	178437	24870.895	223095	31242.636	65536	64452	0	16405	0.000	932	0.000	0.000	0	0	0.000	0	0.000	0	0.000	9	1.000	0	0.000	0.000	0	0.000	3	0	0.000
8	2026-09-23T16:06:54.654651011Z	8001	26	10000	3	2	0	3	0.000	14	0.000	195	21.999	176	20.999	0	0.000	0	0.000	0	0.000	203305	24866.446	254334	31237.048	65536	64452	0	16405	0.000	932	0.000	0.000	0	0	0.000	0	0.000	0	0.000	10	1.000	0	0.000	0.000	0	0.000	3	0	0.000
9	2026-09-23T16:06:55.654506081Z	9001	26	10000	3	2	0	3	0.000	14	0.000	217	22.003	197	21.003	0	0.000	0	0.000	0	0.000	228173	24871.605	285574	31244.528	65536	64452	0	16405	0.000	932	0.000	0.000	0	0	0.000	0	0.000	0	0.000	11	1.000	0	0.000	0.000	0	0.000	3	0	0.000
