schema_name	digest	count	sum_time_sec	max_time_sec	sum_lock_sec	avg_lock_sec	rows_examined	rows_sent	rows_affected	no_index_used	no_good_index_used	tmp_disk_tables	tmp_tables	sort_merge_passes	errors	digest_text
isucon	edc22218b59e311e51a9dec6b23f12152464814bccaa5ca2637fa4c5d1ac414a	4673	269.472657	0.61246	0.081168	0.00001737	100150	0	100150	0	0	0	0	0	0	UPDATE `user_presents` SET `deleted_at` = ? , `updated_at` = ? WHERE `id` IN (...)
isucon	f993638bed2994495aa6479ba49f8435b2e430c407dd3d2dcc3636e6e27cecdd	5523	149.289551	0.41569	0.121614	0.00002202	0	0	80482	0	0	0	0	0	0	INSERT INTO `user_presents` ( `id` , `user_id` , `sent_at` , `item_type` , `item_id` , `amount` , `present_message` , `created_at` , `updated_at` ) VALUES (...) /* , ... */
isucon	cddc9b5bd1cc10a518585f6e852ef97a7d62eacd93bbf132d06c12f29cccc578	4673	108.000652	0.24046	0.128229	0.00002744	100150	100150	0	0	0	0	0	0	0	SELECT * FROM `user_presents` WHERE `id` IN (...) AND `deleted_at` IS NULL
isucon	bdaf55b43553adc1dbb29eb5fc0b341b92391a34e04c7447c68cfdfd1ff1aed5	4683	88.89306	0.308092	0.176703	0.000037733	100381	100381	0	0	0	0	0	0	0	SELECT * FROM `user_presents` WHERE `user_id` = ? AND `deleted_at` IS NULL ORDER BY `created_at` DESC , `id` LIMIT ? OFFSET ?
isucon	b0c15263e77100c8f55f0401277d8c308024d75f67e60349526e5fc37e7364b5	25697	74.017396	0.110261	0.526485	0.000020488	25696	25696	0	0	0	0	0	0	0	SELECT * FROM `user_sessions` WHERE `session_id` = ? AND `deleted_at` IS NULL
isucon	1f9b497f54fd17ca424f9a1946a1825bcf63007f16af8c626eb30543adaf111f	13982	56.697223	0.20473	0.397561	0.000028434	796952	398476	0	0	0	0	0	0	0	SELECT * FROM `gacha_item_masters` WHERE `gacha_id` = ? ORDER BY `id` ASC
isucon	f2b9be5f0f32ca7507e4ddf133cd2fad0993a1c26fde9caa6f067b1af2b7603c	14050	53.879079	0.225269	0	0	0	0	0	0	0	0	0	0	0	COMMIT
isucon	31cba9429b1ac29e30b9fd7c074977b8e567433f7224c60d9837001216212f29	30085	49.698628	0.102992	0.506172	0.000016825	49797	30085	0	30085	0	0	0	0	0	SELECT * FROM `version_masters` WHERE STATUS = ?
isucon	89500a8e5ed4825756d61da95b417b97175101d3dfca59e7b6e1333d03b3062c	15196	45.497646	0.140217	0.35333	0.000023252	15201	15197	0	0	0	0	0	0	0	SELECT * FROM `user_devices` WHERE `user_id` = ? AND `platform_id` = ?
isucon	9598f68ab347299baf7fe8adee1ff276643497c402cf43c0ae779a3ccdf3fa9a	28835	45.182748	0.099487	0.425847	0.000014768	728	728	0	0	0	0	0	0	0	SELECT * FROM `user_bans` WHERE `user_id` = ?
isucon	840a880ebd1642e8a0c4926cfbaf7d4da9616b03025a080fafd43a732800fab5	21360	38.786712	0.169517	0.308021	0.00001442	21360	21360	0	0	0	0	0	0	0	SELECT * FROM `users` WHERE `id` = ?
isucon	d016ae25c76f1ff1cda07f577d4f1a3fab635888eb526cbbac343e6158b516db	4614	34.717467	0.18853	0.079831	0.000017302	4614	0	4614	0	0	0	0	0	0	UPDATE `user_one_time_tokens` SET `deleted_at` = ? WHERE `token` = ?
isucon	06fb7c600de65ae672bfcdfb5e746fd18c96ee00a32c8c3d86481e0b6c50de50	10866	28.802831	0.164504	0.136142	0.000012529	7230	7230	0	0	0	0	0	0	0	SELECT * FROM `user_login_bonuses` WHERE `user_id` = ? AND `login_bonus_id` = ?
isucon	b5e8a14a4de74cc60e3f51058daa0f6bc99e8dd3866c0793c6949db5efc1ab0f	4641	28.389544	0.211703	0.125727	0.00002709	0	0	4641	0	0	0	0	0	0	INSERT INTO `user_one_time_tokens` ( `id` , `user_id` , `token` , `token_type` , `created_at` , `updated_at` , `expired_at` ) VALUES (...)
isucon	e69ec8e49a2aa121e3ad8ee1a7139839c249b2ed5187255326298b9550a01912	14074	27.944293	0.106318	0.171783	0.000012206	14075	0	14075	0	0	0	0	0	0	UPDATE `user_items` SET `amount` = `amount` + ? , `updated_at` = ? WHERE `id` = ?
isucon	871177d5e5ac6cdc281461ea708586512a953ed7cca747f723938ebbd29fed69	7082	22.390861	0.206214	0.11491	0.000016226	21246	21246	0	0	0	0	0	0	0	SELECT * FROM `user_cards` WHERE `id` IN (...)
isucon	000fcfa9a517a12e7aefe8f35d92c1257a1d322e987ae802f17c670036f80488	2044	21.082904	0.19075	0.024018	0.00001175	0	0	45692	0	0	0	0	0	0	INSERT INTO `user_present_all_received_history` ( `id` , `user_id` , `present_all_id` , `received_at` , `created_at` , `updated_at` ) VALUES (...) /* , ... */
isucon	84333cad2e4e60898ac55d1c0131af16abba5971bf6d21ecd5f6fbdf50a8ccb8	5944	17.055997	0.119108	0.203923	0.000034307	5944	5944	0	0	0	0	0	0	0	SELECT * FROM `user_decks` WHERE `user_id` = ? AND `deleted_at` IS NULL
isucon	7cd285a8252883f44b057bc8538c14372c1427897325f555576ad7a854ea6c0c	4616	16.138378	0.103682	0.110166	0.000023866	4616	4614	0	0	0	0	0	0	0	SELECT * FROM `user_one_time_tokens` WHERE `token` = ? AND `token_type` = ? AND `deleted_at` IS NULL
isucon	1f8c718fe680c818b500c0e855edf951316fbc8aba9e2ae535720860b608ddaf	1050	16.036436	0.205519	0.021521	0.000020496	0	0	1050	0	0	0	0	0	0	INSERT INTO `user_presents` ( `id` , `user_id` , `sent_at` , `item_type` , `item_id` , `amount` , `present_message` , `created_at` , `updated_at` ) VALUES (...)
isucon	9a38d18689b95214df1cfdf68b464b3f2da444383ffdbb73d88a922a63ea2c5d	4641	16.035354	0.150249	0.100396	0.000021632	1148	0	4	0	0	0	0	0	0	UPDATE `user_one_time_tokens` SET `deleted_at` = ? WHERE `user_id` = ? AND `deleted_at` IS NULL
isucon	404f7a56937d46244812c2d9ab477ef25aa3fc5ed8997a8a2f7d355e825afc35	7509	14.826321	0.100979	0.045525	0.000006063	7509	0	7509	0	0	0	0	0	0	UPDATE `users` SET `isu_coin` = ? WHERE `id` = ?
isucon	17109a40b2339b882048e0e698577e605a6558626d7fbc9abd1709766f609ede	6046	14.296554	0.155774	0.119143	0.000019706	253932	6046	0	6046	0	0	0	0	0	SELECT * FROM `login_bonus_reward_masters` WHERE `login_bonus_id` = ? AND `reward_sequence` = ?
isucon	f431db252edbd2ab3f8ab09e9029a8d50abd76ec53e9694e151958696785d504	3479	13.691766	0.120522	0.076014	0.000021849	100891	3479	0	0	0	0	0	0	0	SELECT SUM ( `weight` ) FROM `gacha_item_masters` WHERE `gacha_id` = ?
isucon	a0f2271deb500f42a3c266e318fdf4a3b3d05471782d5e4753fc0c2a8a656fe7	2362	12.88544	0.111857	0.010363	0.000004387	2362	0	2362	0	0	0	0	0	0	UPDATE `users` SET `isu_coin` = ? , `last_getreward_at` = ? WHERE `id` = ?
isucon	d27ed6bd033ed6c18ba4b02d578d2bbe08c695e556fde3370a79d5a886c3324d	3467	12.134526	0.118076	0.062748	0.000018099	14075	14075	0	0	0	0	0	0	0	SELECT `id` , `item_id` FROM `user_items` WHERE `user_id` = ? AND `item_id` IN (...) ORDER BY `item_id` , `id`
isucon	d3a466cdd94341cbdb8fe087f0e914610a5277be6b55bccfcc0416c67abdb1e1	2701	11.08818	0.099741	0.089133	0.000033	0	0	10160	0	0	0	0	0	0	INSERT INTO `user_cards` ( `id` , `user_id` , `card_id` , `amount_per_sec` , LEVEL , `total_exp` , `created_at` , `updated_at` ) VALUES (...) /* , ... */
isucon	be90a4462d319c20aeaa47b0133de95bfd13f92cf41028bdf2a63f8024428ced	46	10.562046	0.586453	0	0	0	0	726153	0	0	0	0	0	0	INSERT INTO `user_cards` VALUES (...) /* , ... */
isucon	e745d75432ccb7c4f94ffaa7a8e36cac2acb2505e0185dbb4dbbe9edd9c8aeb3	3622	10.462508	0.085105	0.079245	0.000021879	103788	100166	0	3622	0	0	0	0	0	SELECT * FROM `present_all_masters` WHERE `registered_start_at` <= ? AND `registered_end_at` >= ?
isucon	ff54785d61a7cbff470ae929dcb0d8471bbc32a5f367f766101cd0ae732287c7	3627	10.030974	0.136296	0.802168	0.000221166	0	0	3622	0	0	0	0	0	5	INSERT INTO `user_sessions` ( `id` , `user_id` , `session_id` , `created_at` , `updated_at` , `expired_at` ) VALUES (...)
isucon	7dddc48a29b034c41e217fc27d4ad21aafb2da51705daa5352004fe301b204df	3622	9.953053	0.100403	0.045136	0.000012462	56679	56679	0	0	0	0	0	0	0	SELECT `present_all_id` FROM `user_present_all_received_history` WHERE `user_id` = ?
isucon	2ada2f7c50b5a41eeb43625c74a77140f804fe13afacd9eb3b48e421b685fdf0	3500	9.882127	0.075238	0.067892	0.000019398	150543	10503	0	3501	0	0	0	0	0	SELECT * FROM `gacha_masters` WHERE `start_at` <= ? AND `end_at` >= ? ORDER BY `display_order` ASC
isucon	5a907458833a9c43fa59d68fe5af184b8719708f2b60de1c044fa24915e0be26	4195	9.110883	0.119149	0.063853	0.000015221	0	0	4195	0	0	0	0	0	0	INSERT INTO `user_cards` ( `id` , `user_id` , `card_id` , `amount_per_sec` , LEVEL , `total_exp` , `created_at` , `updated_at` ) VALUES (...)
isucon	aed61f7748b360f1e40964333c1d531f7ba837f227d8ecde01658c39084fbbe2	1	8.852743	8.852743	0.000003	0.000003	0	0	237570	0	0	0	0	0	0	LOAD DATA INFILE ? REPLACE INTO TABLE `user_presents` FIELDS ESCAPED BY ? IGNORE ? LINES
isucon	918bd12597c0a91a62324b3daeb1c7c67f9dab9ca17db42b48deb9ef39c36d60	3622	7.692693	0.100095	0.049816	0.000013754	3622	0	2410	0	0	0	0	0	0	UPDATE `users` SET `updated_at` = ? , `last_activated_at` = ? WHERE `id` = ?
isucon	d4a518ba1c0fe1bd0101c403383d2b5629e2c1a602cd6699274f24da8620a257	3467	7.38095	0.104071	0.069449	0.000020031	28238	28210	0	2	0	0	0	0	0	SELECT `id` , `item_type` , `amount_per_sec` FROM `item_masters` WHERE `id` IN (...)
isucon	ae4f87f059e94cb3808f91b6fde3fb069f5b651659eef1ae7e57797afd9e5567	3478	7.134184	0.054536	0.074701	0.000021478	3479	3479	0	0	0	0	0	0	0	SELECT * FROM `gacha_masters` WHERE `id` = ? AND `start_at` <= ? AND `end_at` >= ?
isucon	3c3ca5f4608eb8d069ed384ca2aeec234d9d83f7548b0121b20be817a06f0af7	3636	6.881514	0.080833	0.061589	0.000016939	0	0	3636	0	0	0	0	0	0	INSERT INTO `user_login_bonuses` ( `id` , `user_id` , `login_bonus_id` , `last_reward_sequence` , `loop_count` , `created_at` , `updated_at` ) VALUES (...)
isucon	12e2550755ec3ef40fd598346f9ef08d4ba2017b190bd8487fc2d50dfa92a33f	3096	6.824061	0.088363	0.034554	0.000011161	3096	0	3096	0	0	0	0	0	0	UPDATE `user_items` SET `amount` = ? , `updated_at` = ? WHERE `id` = ?
isucon	f2b3ca0c953faa1e75e0c424ab8d75dcc96768fae56fb60aff3cfe6dd6ac0a3f	3622	6.543835	0.097762	0.061858	0.000017078	14488	10866	0	3622	0	0	0	0	0	SELECT * FROM `login_bonus_masters` WHERE `start_at` <= ? AND `end_at` >= ?
isucon	062e3e1e6df579e390e054db9723ace0976cbae9e6736494d4a6bca47ac7dd87	3622	6.13912	0.063104	0.126127	0.000034822	3622	3622	0	0	0	0	0	0	0	SELECT `isu_coin` FROM `users` WHERE `id` = ?
isucon	0e2367cee7c92e3ce45aa5fb37338d818db01e3946dc6dff4aa5cc504d3a3a2d	3017	5.996411	0.109856	0.062015	0.000020555	3018	0	3018	0	0	0	0	0	0	UPDATE `users` SET `isu_coin` = `isu_coin` + ? WHERE `id` = ?
isucon	dc06af8245921ab94f4f2deff6ebdf4ea2dea6e41508e0339cd29d9107100b75	2415	5.939856	0.082054	0.059102	0.000024473	56	0	28	0	0	0	0	0	0	UPDATE `user_sessions` SET `deleted_at` = ? WHERE `user_id` = ? AND `deleted_at` IS NULL
isucon	7d793f865f031e7f4edcd3b09a11dccbad3b403cf39e4bd5af26cf6b3249935f	2016	5.253788	0.047269	0.015453	0.000007665	1961	1961	0	0	0	0	0	0	0	SELECT * FROM `user_items` WHERE `user_id` = ? AND `item_id` = ?
isucon	b6404b4c7d2f19971ac233efc5858b18210048d358995dec81b5f8b042ef95e4	2410	5.113216	0.107045	0.013385	0.000005554	2410	0	2410	0	0	0	0	0	0	UPDATE `user_login_bonuses` SET `last_reward_sequence` = ? , `loop_count` = ? , `updated_at` = ? WHERE `id` = ?
isucon	b57cf422fbfb5629759554d7a60a31947a2333a6e1b55d7dce60a94aa1eed044	14057	5.098721	0.045001	0	0	0	0	0	0	0	0	0	0	0	START TRANSACTION
isucon	bf56feaab3a14fd9c64fc260bdac603c3416762a33890923ee9e72e1e51d8d7c	1138	4.969441	0.065575	0.160593	0.000141119	2276	0	1138	0	0	0	0	0	0	UPDATE `user_decks` SET `updated_at` = ? , `deleted_at` = ? WHERE `user_id` = ? AND `deleted_at` IS NULL
isucon	d9d8183cbba5eab58b6a1e2ff2785b39a00c745cb93e801b2d01710d490b5c53	2350	4.799485	0.06383	0.053045	0.000022572	0	0	2350	0	0	0	0	0	0	INSERT INTO `user_decks` ( `id` , `user_id` , `user_card_id_1` , `user_card_id_2` , `user_card_id_3` , `created_at` , `updated_at` ) VALUES (...)
isucon	ba17fe2d064ad7cb4d32a485a31c069bdfe6527b03bf3f3b48886b3cc6111b43	3018	4.638572	0.089651	0.006982	0.000002313	3018	3018	0	0	0	0	0	0	0	SELECT `id` FROM `users` WHERE `id` IN (...)
isucon	109b1c484ce7920d8d1f91afc77f78bad5f858176af2739f0c27fed7d3b30101	1141	4.145863	0.127819	0.015389	0.000013487	5759	5759	0	0	0	0	0	0	0	SELECT * FROM `user_cards` WHERE `user_id` = ?
isucon	b47b8bf83d3dec5c5057437a767feec40167966e34f8742601788a72f028cdb1	1167	3.964713	0.089419	0.039002	0.000033421	0	0	5302	0	0	0	0	0	0	INSERT INTO `user_items` ( `id` , `user_id` , `item_id` , `item_type` , `amount` , `created_at` , `updated_at` ) VALUES (...) /* , ... */
isucon	f0560ca6cc3324c4f56d7eefba8f48702276321b9e2a7f6a06b9876791d0d04b	2016	3.764599	0.044918	0.024302	0.000012055	2016	2016	0	0	0	0	0	0	0	SELECT * FROM `item_masters` WHERE `id` = ? AND `item_type` = ?
isucon	aba40cf76c3a1e3e3de972b73e4672e34810880b4d8c35a93521757bd66723d6	1050	3.585415	0.087821	0.011354	0.000010813	0	0	1050	0	0	0	0	0	0	INSERT INTO `user_present_all_received_history` ( `id` , `user_id` , `present_all_id` , `received_at` , `created_at` , `updated_at` ) VALUES (...)
