sample	timestamp	elapsed_ms	captured_waits	capture_error	wait_key	requesting_trx_id	blocking_trx_id	object_schema	object_table	object_index	request_lock_type	request_lock_mode	request_lock_data	blocking_lock_type	blocking_lock_mode	blocking_lock_data	requesting_thread_id	requesting_processlist_id	requesting_sql	blocking_thread_id	blocking_processlist_id	blocking_sql
0	2026-09-24T17:18:05.655842753Z	0	0																			
1	2026-09-24T17:18:05.707303439Z	51	0																			
2	2026-09-24T17:18:05.756955863Z	101	0																			
3	2026-09-24T17:18:05.806548736Z	150	0																			
4	2026-09-24T17:18:05.857119215Z	201	0																			
5	2026-09-24T17:18:05.906648169Z	250	0																			
6	2026-09-24T17:18:05.957179084Z	301	0																			
7	2026-09-24T17:18:06.006800123Z	350	0																			
8	2026-09-24T17:18:06.057321999Z	401	0																			
9	2026-09-24T17:18:06.106855852Z	451	0																			
10	2026-09-24T17:18:06.157323057Z	501	0																			
11	2026-09-24T17:18:06.206818074Z	550	0																			
12	2026-09-24T17:18:06.257370195Z	601	0																			
13	2026-09-24T17:18:06.306907635Z	651	0																			
14	2026-09-24T17:18:06.357398027Z	701	0																			
15	2026-09-24T17:18:06.406924042Z	751	0																			
16	2026-09-24T17:18:06.45738272Z	801	0																			
17	2026-09-24T17:18:06.506871318Z	851	0																			
18	2026-09-24T17:18:06.557329452Z	901	0																			
19	2026-09-24T17:18:06.606780154Z	950	0																			
20	2026-09-24T17:18:06.65727878Z	1001	0																			
21	2026-09-24T17:18:06.706720817Z	1050	0																			
22	2026-09-24T17:18:06.75715522Z	1101	0																			
23	2026-09-24T17:18:06.806650644Z	1150	0																			
24	2026-09-24T17:18:06.85709892Z	1201	0																			
25	2026-09-24T17:18:06.906563579Z	1250	0																			
26	2026-09-24T17:18:06.95706801Z	1301	0																			
27	2026-09-24T17:18:07.006649358Z	1350	0																			
28	2026-09-24T17:18:07.057150772Z	1401	0																			
29	2026-09-24T17:18:07.106649996Z	1450	0																			
30	2026-09-24T17:18:07.157172347Z	1501	0																			
31	2026-09-24T17:18:07.206724172Z	1550	0																			
32	2026-09-24T17:18:07.257270297Z	1601	0																			
33	2026-09-24T17:18:07.306845895Z	1651	0																			
34	2026-09-24T17:18:07.35732087Z	1701	0																			
35	2026-09-24T17:18:07.406850334Z	1751	0																			
36	2026-09-24T17:18:07.457314874Z	1801	0																			
37	2026-09-24T17:18:07.506723642Z	1850	0																			
38	2026-09-24T17:18:07.557170734Z	1901	0																			
39	2026-09-24T17:18:07.606677743Z	1950	0																			
40	2026-09-24T17:18:07.65717003Z	2001	0																			
41	2026-09-24T17:18:07.706652427Z	2050	0																			
42	2026-09-24T17:18:07.75705359Z	2101	0																			
43	2026-09-24T17:18:07.807478637Z	2151	0																			
44	2026-09-24T17:18:07.85690722Z	2201	0																			
45	2026-09-24T17:18:07.907366048Z	2251	0																			
46	2026-09-24T17:18:07.956796433Z	2300	0																			
47	2026-09-24T17:18:08.007229341Z	2351	0																			
48	2026-09-24T17:18:08.056705646Z	2400	0																			
49	2026-09-24T17:18:08.107204319Z	2451	0																			
50	2026-09-24T17:18:08.156652031Z	2500	0																			
51	2026-09-24T17:18:08.20728636Z	2551	0																			
52	2026-09-24T17:18:08.256843653Z	2601	0																			
53	2026-09-24T17:18:08.307394692Z	2651	0																			
54	2026-09-24T17:18:08.356873374Z	2701	0																			
55	2026-09-24T17:18:08.407393424Z	2751	0																			
56	2026-09-24T17:18:08.456845193Z	2801	0																			
57	2026-09-24T17:18:08.507319871Z	2851	0																			
58	2026-09-24T17:18:08.556824503Z	2900	0																			
59	2026-09-24T17:18:08.607320055Z	2951	0																			
60	2026-09-24T17:18:08.656796216Z	3000	0																			
61	2026-09-24T17:18:08.707245479Z	3051	0																			
62	2026-09-24T17:18:08.75664675Z	3100	0																			
63	2026-09-24T17:18:08.807096644Z	3151	0																			
64	2026-09-24T17:18:08.856542949Z	3200	0																			
65	2026-09-24T17:18:08.907031274Z	3251	0																			
66	2026-09-24T17:18:08.957553763Z	3301	0																			
67	2026-09-24T17:18:09.007097016Z	3351	0																			
68	2026-09-24T17:18:09.056534854Z	3400	0																			
69	2026-09-24T17:18:09.107020515Z	3451	0																			
70	2026-09-24T17:18:09.157468691Z	3501	0																			
71	2026-09-24T17:18:09.206947378Z	3551	0																			
72	2026-09-24T17:18:09.257476155Z	3601	0																			
73	2026-09-24T17:18:09.306946256Z	3651	0																			
74	2026-09-24T17:18:09.357393409Z	3701	0																			
75	2026-09-24T17:18:09.406891602Z	3751	0																			
76	2026-09-24T17:18:09.457397589Z	3801	0																			
77	2026-09-24T17:18:09.506899342Z	3851	0																			
78	2026-09-24T17:18:09.557383345Z	3901	0																			
79	2026-09-24T17:18:09.606865078Z	3951	0																			
80	2026-09-24T17:18:09.657320023Z	4001	0																			
81	2026-09-24T17:18:09.706801405Z	4050	0																			
82	2026-09-24T17:18:09.757247654Z	4101	0																			
83	2026-09-24T17:18:09.806722334Z	4150	0																			
84	2026-09-24T17:18:09.857235403Z	4201	0																			
85	2026-09-24T17:18:09.906823177Z	4250	0																			
86	2026-09-24T17:18:09.957391986Z	4301	0																			
87	2026-09-24T17:18:10.006959925Z	4351	0																			
88	2026-09-24T17:18:10.057520514Z	4401	0																			
89	2026-09-24T17:18:10.107080854Z	4451	0																			
90	2026-09-24T17:18:10.156531718Z	4500	0																			
91	2026-09-24T17:18:10.207161659Z	4551	0																			
92	2026-09-24T17:18:10.256714236Z	4600	0																			
93	2026-09-24T17:18:10.307245568Z	4651	0																			
94	2026-09-24T17:18:10.356774258Z	4700	0																			
95	2026-09-24T17:18:10.407321998Z	4751	0																			
96	2026-09-24T17:18:10.456873523Z	4801	0																			
97	2026-09-24T17:18:10.507393678Z	4851	0																			
98	2026-09-24T17:18:10.556860545Z	4901	0																			
99	2026-09-24T17:18:10.607320007Z	4951	0																			
100	2026-09-24T17:18:10.656835012Z	5000	0																			
101	2026-09-24T17:18:10.70732212Z	5051	0																			
102	2026-09-24T17:18:10.756801172Z	5100	0																			
103	2026-09-24T17:18:10.807241547Z	5151	0																			
104	2026-09-24T17:18:10.856677882Z	5200	0																			
105	2026-09-24T17:18:10.907150576Z	5251	0																			
106	2026-09-24T17:18:10.956644006Z	5300	0																			
107	2026-09-24T17:18:11.007170846Z	5351	0																			
108	2026-09-24T17:18:11.056647338Z	5400	0																			
109	2026-09-24T17:18:11.107147736Z	5451	0																			
110	2026-09-24T17:18:11.156639662Z	5500	0																			
111	2026-09-24T17:18:11.207105745Z	5551	0																			
112	2026-09-24T17:18:11.256648262Z	5600	0																			
113	2026-09-24T17:18:11.307184085Z	5651	0																			
114	2026-09-24T17:18:11.356704028Z	5700	0																			
115	2026-09-24T17:18:11.407226692Z	5751	0																			
116	2026-09-24T17:18:11.45671736Z	5800	0																			
117	2026-09-24T17:18:11.507228967Z	5851	0																			
118	2026-09-24T17:18:11.556648351Z	5900	0																			
119	2026-09-24T17:18:11.607159525Z	5951	0																			
120	2026-09-24T17:18:11.656541389Z	6000	0																			
121	2026-09-24T17:18:11.707024242Z	6051	0																			
122	2026-09-24T17:18:11.757498302Z	6101	0																			
123	2026-09-24T17:18:11.806999377Z	6151	0																			
124	2026-09-24T17:18:11.857445695Z	6201	0																			
125	2026-09-24T17:18:11.906932081Z	6251	0																			
126	2026-09-24T17:18:11.957416734Z	6301	0																			
127	2026-09-24T17:18:12.006896966Z	6351	0																			
128	2026-09-24T17:18:12.057318273Z	6401	0																			
129	2026-09-24T17:18:12.106723984Z	6450	0																			
130	2026-09-24T17:18:12.15715607Z	6501	0																			
131	2026-09-24T17:18:12.20668348Z	6550	0																			
132	2026-09-24T17:18:12.257215026Z	6601	0																			
133	2026-09-24T17:18:12.306780942Z	6650	0																			
134	2026-09-24T17:18:12.357288353Z	6701	0																			
135	2026-09-24T17:18:12.406739517Z	6750	0																			
136	2026-09-24T17:18:12.457297101Z	6801	0																			
137	2026-09-24T17:18:12.506872496Z	6851	0																			
138	2026-09-24T17:18:12.557452116Z	6901	0																			
139	2026-09-24T17:18:12.607038903Z	6951	0																			
140	2026-09-24T17:18:12.656558891Z	7000	0																			
141	2026-09-24T17:18:12.707094888Z	7051	0																			
142	2026-09-24T17:18:12.756647608Z	7100	0																			
143	2026-09-24T17:18:12.80713204Z	7151	0																			
144	2026-09-24T17:18:12.856680146Z	7200	0																			
145	2026-09-24T17:18:12.907256191Z	7251	0																			
146	2026-09-24T17:18:12.956718486Z	7300	0																			
147	2026-09-24T17:18:13.007170109Z	7351	0																			
148	2026-09-24T17:18:13.0567Z	7400	0																			
149	2026-09-24T17:18:13.107247445Z	7451	0																			
150	2026-09-24T17:18:13.156776215Z	7500	0																			
151	2026-09-24T17:18:13.207328034Z	7551	0																			
152	2026-09-24T17:18:13.256949894Z	7601	0																			
153	2026-09-24T17:18:13.306535848Z	7650	0																			
154	2026-09-24T17:18:13.357095528Z	7701	0																			
155	2026-09-24T17:18:13.406650712Z	7750	0																			
156	2026-09-24T17:18:13.457245145Z	7801	0																			
157	2026-09-24T17:18:13.506852502Z	7851	0																			
158	2026-09-24T17:18:13.557433728Z	7901	0																			
159	2026-09-24T17:18:13.607042086Z	7951	0																			
160	2026-09-24T17:18:13.656537488Z	8000	0																			
161	2026-09-24T17:18:13.707095242Z	8051	0																			
162	2026-09-24T17:18:13.756584313Z	8100	0																			
163	2026-09-24T17:18:13.807176411Z	8151	0																			
164	2026-09-24T17:18:13.856791218Z	8200	0																			
165	2026-09-24T17:18:13.907377576Z	8251	0																			
166	2026-09-24T17:18:13.956872369Z	8301	0																			
167	2026-09-24T17:18:14.007451005Z	8351	0																			
168	2026-09-24T17:18:14.057018196Z	8401	0																			
169	2026-09-24T17:18:14.107556727Z	8451	0																			
170	2026-09-24T17:18:14.157101134Z	8501	0																			
171	2026-09-24T17:18:14.206646048Z	8550	0																			
172	2026-09-24T17:18:14.257225071Z	8601	0																			
173	2026-09-24T17:18:14.306724288Z	8650	0																			
174	2026-09-24T17:18:14.357311966Z	8701	0																			
175	2026-09-24T17:18:14.406874083Z	8751	0																			
176	2026-09-24T17:18:14.457479224Z	8801	0																			
177	2026-09-24T17:18:14.507096967Z	8851	0																			
178	2026-09-24T17:18:14.556677488Z	8900	0																			
179	2026-09-24T17:18:14.607246332Z	8951	0																			
180	2026-09-24T17:18:14.656796911Z	9000	0																			
181	2026-09-24T17:18:14.707310345Z	9051	0																			
182	2026-09-24T17:18:14.756826865Z	9100	0																			
183	2026-09-24T17:18:14.807331978Z	9151	0																			
184	2026-09-24T17:18:14.856857778Z	9201	0																			
185	2026-09-24T17:18:14.90732284Z	9251	0																			
186	2026-09-24T17:18:14.956789006Z	9300	0																			
187	2026-09-24T17:18:15.00724241Z	9351	0																			
188	2026-09-24T17:18:15.056855319Z	9401	0																			
189	2026-09-24T17:18:15.107393461Z	9451	0																			
190	2026-09-24T17:18:15.156966795Z	9501	0																			
191	2026-09-24T17:18:15.20655454Z	9550	0																			
192	2026-09-24T17:18:15.257097059Z	9601	0																			
193	2026-09-24T17:18:15.306713119Z	9650	0																			
194	2026-09-24T17:18:15.357222513Z	9701	0																			
195	2026-09-24T17:18:15.406765567Z	9750	0																			
196	2026-09-24T17:18:15.45722104Z	9801	0																			
197	2026-09-24T17:18:15.506739992Z	9850	0																			
198	2026-09-24T17:18:15.557244837Z	9901	0																			
199	2026-09-24T17:18:15.606750368Z	9950	0																			
200	2026-09-24T17:18:15.657249854Z	10001	0																			
201	2026-09-24T17:18:15.707393137Z	10051	0																			
202	2026-09-24T17:18:15.756874088Z	10101	0																			
203	2026-09-24T17:18:15.807373773Z	10151	0																			
204	2026-09-24T17:18:15.856873415Z	10201	0																			
205	2026-09-24T17:18:15.907311895Z	10251	0																			
206	2026-09-24T17:18:15.956796047Z	10300	0																			
207	2026-09-24T17:18:16.007283765Z	10351	0																			
208	2026-09-24T17:18:16.056723691Z	10400	0																			
209	2026-09-24T17:18:16.107213896Z	10451	0																			
