sample	timestamp	elapsed_ms	captured_waits	capture_error	wait_key	requesting_trx_id	blocking_trx_id	object_schema	object_table	object_index	request_lock_type	request_lock_mode	request_lock_data	blocking_lock_type	blocking_lock_mode	blocking_lock_data	requesting_thread_id	requesting_processlist_id	requesting_sql	blocking_thread_id	blocking_processlist_id	blocking_sql
0	2026-09-24T20:28:35.204475201Z	0	0																			
1	2026-09-24T20:28:35.2553666Z	50	0																			
2	2026-09-24T20:28:35.306092375Z	101	0																			
3	2026-09-24T20:28:35.355900559Z	151	0																			
4	2026-09-24T20:28:35.405574424Z	201	0																			
5	2026-09-24T20:28:35.456266356Z	251	0																			
6	2026-09-24T20:28:35.505953396Z	301	0																			
7	2026-09-24T20:28:35.555656917Z	351	0																			
8	2026-09-24T20:28:35.606358028Z	401	0																			
9	2026-09-24T20:28:35.656027467Z	451	0																			
10	2026-09-24T20:28:35.705729413Z	501	0																			
11	2026-09-24T20:28:35.75640603Z	551	0																			
12	2026-09-24T20:28:35.80611348Z	601	0																			
13	2026-09-24T20:28:35.855891258Z	651	0																			
14	2026-09-24T20:28:35.905501645Z	701	0																			
15	2026-09-24T20:28:35.956178764Z	751	0																			
16	2026-09-24T20:28:36.005804877Z	801	0																			
17	2026-09-24T20:28:36.05551767Z	851	0																			
18	2026-09-24T20:28:36.106188772Z	901	0																			
19	2026-09-24T20:28:36.155896159Z	951	0																			
20	2026-09-24T20:28:36.205605277Z	1001	0																			
21	2026-09-24T20:28:36.25625064Z	1051	0																			
22	2026-09-24T20:28:36.305959054Z	1101	0																			
23	2026-09-24T20:28:36.355641533Z	1151	0																			
24	2026-09-24T20:28:36.406361828Z	1201	0																			
25	2026-09-24T20:28:36.456034706Z	1251	0																			
26	2026-09-24T20:28:36.505721222Z	1301	0																			
27	2026-09-24T20:28:36.556406336Z	1351	0																			
28	2026-09-24T20:28:36.606054651Z	1401	0																			
29	2026-09-24T20:28:36.655756361Z	1451	0																			
30	2026-09-24T20:28:36.705480765Z	1501	0																			
31	2026-09-24T20:28:36.756189134Z	1551	0																			
32	2026-09-24T20:28:36.805888399Z	1601	0																			
33	2026-09-24T20:28:36.855643375Z	1651	0																			
34	2026-09-24T20:28:36.906361893Z	1701	0																			
35	2026-09-24T20:28:36.956054451Z	1751	0																			
36	2026-09-24T20:28:37.005765467Z	1801	0																			
37	2026-09-24T20:28:37.055498077Z	1851	0																			
38	2026-09-24T20:28:37.10625046Z	1901	0																			
39	2026-09-24T20:28:37.155954629Z	1951	0																			
40	2026-09-24T20:28:37.205634369Z	2001	0																			
41	2026-09-24T20:28:37.256304022Z	2051	0																			
42	2026-09-24T20:28:37.305980286Z	2101	0																			
43	2026-09-24T20:28:37.355651351Z	2151	0																			
44	2026-09-24T20:28:37.406342768Z	2201	0																			
45	2026-09-24T20:28:37.456012585Z	2251	0																			
46	2026-09-24T20:28:37.50565166Z	2301	0																			
47	2026-09-24T20:28:37.556338011Z	2351	0																			
48	2026-09-24T20:28:37.60595843Z	2401	0																			
49	2026-09-24T20:28:37.655657082Z	2451	0																			
50	2026-09-24T20:28:37.706327528Z	2501	0																			
51	2026-09-24T20:28:37.755957975Z	2551	0																			
52	2026-09-24T20:28:37.805629637Z	2601	0																			
53	2026-09-24T20:28:37.856259645Z	2651	0																			
54	2026-09-24T20:28:37.905954713Z	2701	0																			
55	2026-09-24T20:28:37.955580533Z	2751	0																			
56	2026-09-24T20:28:38.006278173Z	2801	0																			
57	2026-09-24T20:28:38.055959054Z	2851	0																			
58	2026-09-24T20:28:38.105677306Z	2901	0																			
59	2026-09-24T20:28:38.156344897Z	2951	0																			
60	2026-09-24T20:28:38.206094839Z	3001	0																			
61	2026-09-24T20:28:38.255787078Z	3051	0																			
62	2026-09-24T20:28:38.305487282Z	3101	0																			
63	2026-09-24T20:28:38.356174311Z	3151	0																			
64	2026-09-24T20:28:38.405795468Z	3201	0																			
65	2026-09-24T20:28:38.455510342Z	3251	0																			
66	2026-09-24T20:28:38.5061935Z	3301	0																			
67	2026-09-24T20:28:38.555891714Z	3351	0																			
68	2026-09-24T20:28:38.605629768Z	3401	0																			
69	2026-09-24T20:28:38.656366437Z	3451	0																			
70	2026-09-24T20:28:38.706046662Z	3501	0																			
71	2026-09-24T20:28:38.755749864Z	3551	0																			
72	2026-09-24T20:28:38.805377509Z	3600	0																			
73	2026-09-24T20:28:38.856053676Z	3651	0																			
74	2026-09-24T20:28:38.905714802Z	3701	0																			
75	2026-09-24T20:28:38.955376948Z	3750	0																			
76	2026-09-24T20:28:39.006029953Z	3801	0																			
77	2026-09-24T20:28:39.055810056Z	3851	0																			
78	2026-09-24T20:28:39.105499836Z	3901	0																			
79	2026-09-24T20:28:39.156161554Z	3951	0																			
80	2026-09-24T20:28:39.205893437Z	4001	0																			
81	2026-09-24T20:28:39.255575197Z	4051	0																			
82	2026-09-24T20:28:39.306277388Z	4101	0																			
83	2026-09-24T20:28:39.355984976Z	4151	0																			
84	2026-09-24T20:28:39.405640785Z	4201	0																			
85	2026-09-24T20:28:39.456361279Z	4251	0																			
86	2026-09-24T20:28:39.506038542Z	4301	0																			
87	2026-09-24T20:28:39.555779642Z	4351	0																			
88	2026-09-24T20:28:39.605509048Z	4401	0																			
89	2026-09-24T20:28:39.656131631Z	4451	0																			
90	2026-09-24T20:28:39.705846719Z	4501	0																			
91	2026-09-24T20:28:39.755549138Z	4551	0																			
92	2026-09-24T20:28:39.806282387Z	4601	0																			
93	2026-09-24T20:28:39.856008527Z	4651	0																			
94	2026-09-24T20:28:39.905701521Z	4701	0																			
95	2026-09-24T20:28:39.95639456Z	4751	0																			
96	2026-09-24T20:28:40.006049879Z	4801	0																			
97	2026-09-24T20:28:40.055757563Z	4851	0																			
98	2026-09-24T20:28:40.105381671Z	4900	0																			
99	2026-09-24T20:28:40.156109654Z	4951	0																			
100	2026-09-24T20:28:40.205809522Z	5001	0																			
101	2026-09-24T20:28:40.255501824Z	5051	0																			
102	2026-09-24T20:28:40.30621383Z	5101	0																			
103	2026-09-24T20:28:40.355888467Z	5151	0																			
104	2026-09-24T20:28:40.405580435Z	5201	0																			
105	2026-09-24T20:28:40.456280761Z	5251	0																			
106	2026-09-24T20:28:40.505964266Z	5301	0																			
107	2026-09-24T20:28:40.555615572Z	5351	0																			
108	2026-09-24T20:28:40.606341678Z	5401	0																			
109	2026-09-24T20:28:40.656038828Z	5451	0																			
110	2026-09-24T20:28:40.705732514Z	5501	0																			
111	2026-09-24T20:28:40.756394471Z	5551	0																			
112	2026-09-24T20:28:40.806117035Z	5601	0																			
113	2026-09-24T20:28:40.855804983Z	5651	0																			
114	2026-09-24T20:28:40.905486686Z	5701	0																			
115	2026-09-24T20:28:40.956129516Z	5751	0																			
116	2026-09-24T20:28:41.005799641Z	5801	0																			
117	2026-09-24T20:28:41.05551915Z	5851	0																			
118	2026-09-24T20:28:41.106242502Z	5901	0																			
119	2026-09-24T20:28:41.15590405Z	5951	0																			
120	2026-09-24T20:28:41.205598459Z	6001	0																			
121	2026-09-24T20:28:41.256385476Z	6051	0																			
122	2026-09-24T20:28:41.306170572Z	6101	0																			
123	2026-09-24T20:28:41.355977889Z	6151	0																			
124	2026-09-24T20:28:41.405715026Z	6201	0																			
125	2026-09-24T20:28:41.455512298Z	6251	0																			
126	2026-09-24T20:28:41.506379066Z	6301	0																			
127	2026-09-24T20:28:41.556059735Z	6351	0																			
128	2026-09-24T20:28:41.605797748Z	6401	0																			
129	2026-09-24T20:28:41.655530178Z	6451	0																			
130	2026-09-24T20:28:41.706234207Z	6501	0																			
131	2026-09-24T20:28:41.755898152Z	6551	0																			
132	2026-09-24T20:28:41.805605508Z	6601	0																			
133	2026-09-24T20:28:41.856375138Z	6651	0																			
134	2026-09-24T20:28:41.906080006Z	6701	0																			
135	2026-09-24T20:28:41.955746027Z	6751	0																			
136	2026-09-24T20:28:42.00541854Z	6800	0																			
137	2026-09-24T20:28:42.056120358Z	6851	0																			
138	2026-09-24T20:28:42.105827898Z	6901	0																			
139	2026-09-24T20:28:42.155584543Z	6951	0																			
140	2026-09-24T20:28:42.206282233Z	7001	0																			
141	2026-09-24T20:28:42.256037125Z	7051	0																			
142	2026-09-24T20:28:42.30573922Z	7101	0																			
143	2026-09-24T20:28:42.355400883Z	7150	0																			
144	2026-09-24T20:28:42.406144425Z	7201	0																			
145	2026-09-24T20:28:42.455961871Z	7251	0																			
146	2026-09-24T20:28:42.505736975Z	7301	0																			
147	2026-09-24T20:28:42.555499359Z	7351	0																			
148	2026-09-24T20:28:42.606229008Z	7401	0																			
149	2026-09-24T20:28:42.655978593Z	7451	0																			
150	2026-09-24T20:28:42.705735964Z	7501	0																			
151	2026-09-24T20:28:42.755405523Z	7550	0																			
152	2026-09-24T20:28:42.806138907Z	7601	0																			
153	2026-09-24T20:28:42.855967548Z	7651	0																			
154	2026-09-24T20:28:42.905807958Z	7701	0																			
155	2026-09-24T20:28:42.955657008Z	7751	0																			
156	2026-09-24T20:28:43.00560085Z	7801	0																			
157	2026-09-24T20:28:43.055591507Z	7851	0																			
158	2026-09-24T20:28:43.105503168Z	7901	0																			
159	2026-09-24T20:28:43.156363347Z	7951	0																			
160	2026-09-24T20:28:43.206226702Z	8001	0																			
161	2026-09-24T20:28:43.25596014Z	8051	0																			
162	2026-09-24T20:28:43.305759295Z	8101	0																			
163	2026-09-24T20:28:43.355595827Z	8151	0																			
164	2026-09-24T20:28:43.405418979Z	8200	0																			
165	2026-09-24T20:28:43.45622231Z	8251	0																			
166	2026-09-24T20:28:43.506064654Z	8301	0																			
167	2026-09-24T20:28:43.555905674Z	8351	0																			
168	2026-09-24T20:28:43.605741084Z	8401	0																			
169	2026-09-24T20:28:43.655583702Z	8451	0																			
170	2026-09-24T20:28:43.705362548Z	8500	0																			
171	2026-09-24T20:28:43.756179559Z	8551	0																			
172	2026-09-24T20:28:43.806069853Z	8601	0																			
173	2026-09-24T20:28:43.855904309Z	8651	0																			
174	2026-09-24T20:28:43.905828288Z	8701	0																			
175	2026-09-24T20:28:43.955677692Z	8751	0																			
176	2026-09-24T20:28:44.005837039Z	8801	0																			
