sample	timestamp	elapsed_ms	status_rows	max_connections	threads_connected	threads_running	threads_cached	threads_created_total	threads_created_per_sec	connections_total	connections_per_sec	questions_total	questions_per_sec	com_select_total	com_select_per_sec	com_insert_total	com_insert_per_sec	com_update_total	com_update_per_sec	com_delete_total	com_delete_per_sec	bytes_received_total	bytes_received_per_sec	bytes_sent_total	bytes_sent_per_sec	buffer_pool_pages_total	buffer_pool_pages_free	buffer_pool_pages_dirty	buffer_pool_read_requests_total	buffer_pool_read_requests_per_sec	buffer_pool_reads_total	buffer_pool_reads_per_sec	buffer_pool_hit_pct	row_lock_current_waits	row_lock_waits_total	row_lock_waits_per_sec	row_lock_time_ms_total	row_lock_time_ms_per_sec	innodb_log_waits_total	innodb_log_waits_per_sec	created_tmp_tables_total	created_tmp_tables_per_sec	created_tmp_disk_tables_total	created_tmp_disk_tables_per_sec	tmp_disk_ratio_pct	aborted_connects_total	aborted_connects_per_sec	max_used_connections	connection_errors_max_connections_total	connection_errors_max_connections_per_sec
0	2026-09-23T14:38:38.376375793Z	0	26	151	5	2	1	6	0.000	41	0.000	769	0.000	428	0.000	130	0.000	140	0.000	0	0.000	406184	0.000	647782	0.000	8192	5794	0	212585	0.000	2139	0.000	0.000	0	0	0.000	0	0.000	0	0.000	18	0.000	0	0.000	0.000	2	0.000	6	0	0.000
1	2026-09-23T14:38:39.37832197Z	1001	26	151	5	2	1	6	0.000	41	0.000	794	24.951	451	22.955	130	0.000	140	0.000	0	0.000	432911	26675.085	681519	33671.469	8192	5794	0	212585	0.000	2139	0.000	0.000	0	0	0.000	0	0.000	0	0.000	20	1.996	0	0.000	0.000	2	0.000	6	0	0.000
2	2026-09-23T14:38:40.377715433Z	2001	26	151	5	2	1	6	0.000	41	0.000	816	22.013	472	21.013	130	0.000	140	0.000	0	0.000	457779	24883.092	712761	31260.961	8192	5794	0	212585	0.000	2139	0.000	0.000	0	0	0.000	0	0.000	0	0.000	21	1.001	0	0.000	0.000	2	0.000	6	0	0.000
3	2026-09-23T14:38:41.377825589Z	3001	26	151	5	2	1	6	0.000	41	0.000	838	21.998	493	20.998	130	0.000	140	0.000	0	0.000	482647	24865.261	744003	31238.559	8192	5794	0	212585	0.000	2139	0.000	0.000	0	0	0.000	0	0.000	0	0.000	22	1.000	0	0.000	0.000	2	0.000	6	0	0.000
4	2026-09-23T14:38:42.377735621Z	4001	26	151	5	2	1	6	0.000	41	0.000	860	22.002	514	21.002	130	0.000	140	0.000	0	0.000	507515	24870.238	775245	31244.811	8192	5794	0	212585	0.000	2139	0.000	0.000	0	0	0.000	0	0.000	0	0.000	23	1.000	0	0.000	0.000	2	0.000	6	0	0.000
5	2026-09-23T14:38:43.377785605Z	5001	26	151	5	3	1	6	0.000	41	0.000	881	20.999	534	19.999	130	0.000	140	0.000	0	0.000	531172	23655.818	804974	29727.514	8192	5794	0	212585	0.000	2139	0.000	0.000	0	0	0.000	0	0.000	0	0.000	24	1.000	0	0.000	0.000	2	0.000	6	0	0.000
6	2026-09-23T14:38:44.377973153Z	6001	26	151	5	2	1	6	0.000	41	0.000	904	22.996	556	21.996	130	0.000	140	0.000	0	0.000	557251	26074.110	836216	31236.141	8192	5794	0	212585	0.000	2139	0.000	0.000	0	0	0.000	0	0.000	0	0.000	25	1.000	0	0.000	0.000	2	0.000	6	0	0.000
7	2026-09-23T14:38:45.378381115Z	7002	26	151	5	2	1	6	0.000	41	0.000	926	21.991	577	20.991	130	0.000	140	0.000	0	0.000	582119	24857.859	867458	31229.260	8192	5794	0	212585	0.000	2139	0.000	0.000	0	0	0.000	0	0.000	0	0.000	26	1.000	0	0.000	0.000	2	0.000	6	0	0.000
8	2026-09-23T14:38:46.378240488Z	8001	26	151	5	2	1	6	0.000	41	0.000	948	22.003	598	21.003	130	0.000	140	0.000	0	0.000	606987	24871.498	900213	32759.607	8192	5794	0	212585	0.000	2139	0.000	0.000	0	0	0.000	0	0.000	0	0.000	27	1.000	0	0.000	0.000	2	0.000	6	0	0.000
9	2026-09-23T14:38:47.378241111Z	9001	26	151	5	2	1	6	0.000	41	0.000	970	22.000	619	21.000	130	0.000	140	0.000	0	0.000	631855	24867.984	931455	31241.980	8192	5794	0	212585	0.000	2139	0.000	0.000	0	0	0.000	0	0.000	0	0.000	28	1.000	0	0.000	0.000	2	0.000	6	0	0.000
10	2026-09-23T14:38:48.378352584Z	10001	26	151	5	2	1	6	0.000	41	0.000	993	22.997	640	20.998	130	0.000	140	0.000	0	0.000	657335	25477.160	963598	32139.417	8192	5794	0	212585	0.000	2139	0.000	0.000	0	0	0.000	0	0.000	0	0.000	30	2.000	0	0.000	0.000	2	0.000	6	0	0.000
11	2026-09-23T14:38:49.378400254Z	11002	26	151	5	2	1	6	0.000	41	0.000	1016	22.999	662	21.999	130	0.000	140	0.000	0	0.000	682239	24902.813	993408	29808.579	8192	5794	0	212585	0.000	2139	0.000	0.000	0	0	0.000	0	0.000	0	0.000	31	1.000	0	0.000	0.000	2	0.000	6	0	0.000
12	2026-09-23T14:38:50.378211324Z	12001	26	151	5	2	1	6	0.000	41	0.000	1038	22.004	683	21.004	130	0.000	140	0.000	0	0.000	707107	24872.699	1026164	32762.190	8192	5794	0	212585	0.000	2139	0.000	0.000	0	0	0.000	0	0.000	0	0.000	32	1.000	0	0.000	0.000	2	0.000	6	0	0.000
13	2026-09-23T14:38:51.378237297Z	13001	26	151	5	2	1	6	0.000	41	0.000	1060	21.999	704	20.999	130	0.000	140	0.000	0	0.000	731975	24867.354	1057408	31243.188	8192	5794	0	212585	0.000	2139	0.000	0.000	0	0	0.000	0	0.000	0	0.000	33	1.000	0	0.000	0.000	2	0.000	6	0	0.000
14	2026-09-23T14:38:52.378343631Z	14001	26	151	5	2	1	6	0.000	41	0.000	1082	21.998	725	20.998	130	0.000	140	0.000	0	0.000	756843	24865.356	1088652	31240.678	8192	5794	0	212585	0.000	2139	0.000	0.000	0	0	0.000	0	0.000	0	0.000	34	1.000	0	0.000	0.000	2	0.000	6	0	0.000
15	2026-09-23T14:38:53.378188299Z	15001	26	151	5	2	1	6	0.000	41	0.000	1104	22.003	746	21.003	130	0.000	140	0.000	0	0.000	781711	24871.864	1119896	31248.854	8192	5794	0	212585	0.000	2139	0.000	0.000	0	0	0.000	0	0.000	0	0.000	35	1.000	0	0.000	0.000	2	0.000	6	0	0.000
16	2026-09-23T14:38:54.378212156Z	16001	26	151	5	2	1	6	0.000	41	0.000	1126	21.999	767	20.999	130	0.000	140	0.000	0	0.000	806579	24867.407	1151140	31243.255	8192	5794	0	212585	0.000	2139	0.000	0.000	0	0	0.000	0	0.000	0	0.000	36	1.000	0	0.000	0.000	2	0.000	6	0	0.000
17	2026-09-23T14:38:55.378286673Z	17001	26	151	5	2	1	6	0.000	41	0.000	1148	21.998	788	20.998	130	0.000	140	0.000	0	0.000	831447	24866.147	1182384	31241.672	8192	5794	0	212585	0.000	2139	0.000	0.000	0	0	0.000	0	0.000	0	0.000	37	1.000	0	0.000	0.000	2	0.000	6	0	0.000
18	2026-09-23T14:38:56.378340924Z	18001	26	151	5	2	1	6	0.000	41	0.000	1170	21.999	809	20.999	130	0.000	140	0.000	0	0.000	856315	24866.651	1213628	31242.305	8192	5794	0	212585	0.000	2139	0.000	0.000	0	0	0.000	0	0.000	0	0.000	38	1.000	0	0.000	0.000	2	0.000	6	0	0.000
19	2026-09-23T14:38:57.378193653Z	19001	26	151	5	2	1	6	0.000	41	0.000	1192	22.003	830	21.003	130	0.000	140	0.000	0	0.000	881183	24871.663	1244872	31248.602	8192	5794	0	212585	0.000	2139	0.000	0.000	0	0	0.000	0	0.000	0	0.000	39	1.000	0	0.000	0.000	2	0.000	6	0	0.000
20	2026-09-23T14:38:58.378992144Z	20002	26	151	5	3	1	6	0.000	41	0.000	1215	22.982	851	20.983	130	0.000	140	0.000	0	0.000	906663	25459.670	1276116	31219.072	8192	5794	0	212585	0.000	2139	0.000	0.000	0	0	0.000	0	0.000	0	0.000	41	1.998	0	0.000	0.000	2	0.000	6	0	0.000
21	2026-09-23T14:38:59.37772078Z	21001	26	151	5	2	1	6	0.000	41	0.000	1238	23.029	873	22.028	130	0.000	140	0.000	0	0.000	931567	24935.703	1306831	30754.100	8192	5794	0	212585	0.000	2139	0.000	0.000	0	0	0.000	0	0.000	0	0.000	42	1.001	0	0.000	0.000	2	0.000	6	0	0.000
22	2026-09-23T14:39:00.378205749Z	22001	26	151	5	2	1	6	0.000	41	0.000	1260	21.989	894	20.990	130	0.000	140	0.000	0	0.000	956435	24855.946	1339588	32741.122	8192	5794	0	212585	0.000	2139	0.000	0.000	0	0	0.000	0	0.000	0	0.000	43	1.000	0	0.000	0.000	2	0.000	6	0	0.000
23	2026-09-23T14:39:01.378313599Z	23001	26	151	5	2	1	6	0.000	41	0.000	1282	21.998	915	20.998	130	0.000	140	0.000	0	0.000	981303	24865.318	1369319	29727.794	8192	5794	0	212585	0.000	2139	0.000	0.000	0	0	0.000	0	0.000	0	0.000	44	1.000	0	0.000	0.000	2	0.000	6	0	0.000
24	2026-09-23T14:39:02.378207521Z	24001	26	151	5	2	1	6	0.000	41	0.000	1304	22.002	936	21.002	130	0.000	140	0.000	0	0.000	1006171	24870.638	1402076	32760.475	8192	5794	0	212585	0.000	2139	0.000	0.000	0	0	0.000	0	0.000	0	0.000	45	1.000	0	0.000	0.000	2	0.000	6	0	0.000
25	2026-09-23T14:39:03.378199197Z	25001	26	151	5	2	1	6	0.000	41	0.000	1326	22.000	957	21.000	130	0.000	140	0.000	0	0.000	1031039	24868.207	1433321	31245.260	8192	5794	0	212585	0.000	2139	0.000	0.000	0	0	0.000	0	0.000	0	0.000	46	1.000	0	0.000	0.000	2	0.000	6	0	0.000
26	2026-09-23T14:39:04.378193325Z	26001	26	151	5	2	1	6	0.000	41	0.000	1348	22.000	978	21.000	130	0.000	140	0.000	0	0.000	1055907	24868.146	1464566	31245.184	8192	5794	0	212585	0.000	2139	0.000	0.000	0	0	0.000	0	0.000	0	0.000	47	1.000	0	0.000	0.000	2	0.000	6	0	0.000
27	2026-09-23T14:39:05.378219896Z	27001	26	151	5	2	1	6	0.000	41	0.000	1370	21.999	999	20.999	130	0.000	140	0.000	0	0.000	1080775	24867.339	1495811	31244.170	8192	5794	0	212585	0.000	2139	0.000	0.000	0	0	0.000	0	0.000	0	0.000	48	1.000	0	0.000	0.000	2	0.000	6	0	0.000
28	2026-09-23T14:39:06.378337716Z	28001	26	151	5	2	1	6	0.000	41	0.000	1392	21.997	1020	20.998	130	0.000	140	0.000	0	0.000	1105643	24865.070	1527056	31241.319	8192	5794	0	212585	0.000	2139	0.000	0.000	0	0	0.000	0	0.000	0	0.000	49	1.000	0	0.000	0.000	2	0.000	6	0	0.000
29	2026-09-23T14:39:07.378187493Z	29001	26	151	5	2	1	6	0.000	41	0.000	1414	22.003	1041	21.003	130	0.000	140	0.000	0	0.000	1130511	24871.736	1558302	31250.694	8192	5794	0	212585	0.000	2139	0.000	0.000	0	0	0.000	0	0.000	0	0.000	50	1.000	0	0.000	0.000	2	0.000	6	0	0.000
30	2026-09-23T14:39:08.37879213Z	30002	26	151	5	3	1	6	0.000	41	0.000	1437	22.986	1062	20.987	130	0.000	140	0.000	0	0.000	1155991	25464.603	1589548	31227.119	8192	5794	0	212585	0.000	2139	0.000	0.000	0	0	0.000	0	0.000	0	0.000	51	0.999	0	0.000	0.000	2	0.000	6	0	0.000
31	2026-09-23T14:39:09.377597077Z	31001	26	151	5	2	1	6	0.000	41	0.000	1460	23.028	1084	22.026	130	0.000	140	0.000	0	0.000	1180895	24933.797	1621780	32270.565	8192	5794	0	212585	0.000	2139	0.000	0.000	0	0	0.000	0	0.000	0	0.000	53	2.002	0	0.000	0.000	2	0.000	6	0	0.000
32	2026-09-23T14:39:10.377770996Z	32001	26	151	5	2	1	6	0.000	41	0.000	1482	21.996	1105	20.996	130	0.000	140	0.000	0	0.000	1205763	24863.676	1651513	29727.830	8192	5794	0	212585	0.000	2139	0.000	0.000	0	0	0.000	0	0.000	0	0.000	54	1.000	0	0.000	0.000	2	0.000	6	0	0.000
33	2026-09-23T14:39:11.377805313Z	33001	26	151	5	2	1	6	0.000	41	0.000	1504	21.999	1126	20.999	130	0.000	140	0.000	0	0.000	1230631	24867.146	1682759	31244.927	8192	5794	0	212585	0.000	2139	0.000	0.000	0	0	0.000	0	0.000	0	0.000	55	1.000	0	0.000	0.000	2	0.000	6	0	0.000
34	2026-09-23T14:39:12.377905767Z	34001	26	151	5	2	1	6	0.000	41	0.000	1526	21.998	1147	20.998	130	0.000	140	0.000	0	0.000	1255499	24865.502	1715518	32755.710	8192	5794	0	212585	0.000	2139	0.000	0.000	0	0	0.000	0	0.000	0	0.000	56	1.000	0	0.000	0.000	2	0.000	6	0	0.000
35	2026-09-23T14:39:13.378332784Z	35001	26	151	5	2	1	6	0.000	41	0.000	1548	21.991	1168	20.991	130	0.000	140	0.000	0	0.000	1280367	24857.386	1746764	31232.663	8192	5794	0	212585	0.000	2139	0.000	0.000	0	0	0.000	0	0.000	0	0.000	57	1.000	0	0.000	0.000	2	0.000	6	0	0.000
36	2026-09-23T14:39:14.378188351Z	36001	26	151	5	2	1	6	0.000	41	0.000	1570	22.003	1189	21.003	130	0.000	140	0.000	0	0.000	1305235	24871.593	1778010	31250.514	8192	5794	0	212585	0.000	2139	0.000	0.000	0	0	0.000	0	0.000	0	0.000	58	1.000	0	0.000	0.000	2	0.000	6	0	0.000
37	2026-09-23T14:39:15.378195163Z	37001	26	151	5	2	1	6	0.000	41	0.000	1592	22.000	1210	21.000	130	0.000	140	0.000	0	0.000	1330103	24867.830	1809256	31245.787	8192	5794	0	212585	0.000	2139	0.000	0.000	0	0	0.000	0	0.000	0	0.000	59	1.000	0	0.000	0.000	2	0.000	6	0	0.000
38	2026-09-23T14:39:16.378198039Z	38001	26	151	5	2	1	6	0.000	41	0.000	1614	22.000	1231	21.000	130	0.000	140	0.000	0	0.000	1354971	24867.928	1840502	31245.910	8192	5794	0	212585	0.000	2139	0.000	0.000	0	0	0.000	0	0.000	0	0.000	60	1.000	0	0.000	0.000	2	0.000	6	0	0.000
39	2026-09-23T14:39:17.378229807Z	39001	26	151	5	2	1	6	0.000	41	0.000	1636	21.999	1252	20.999	130	0.000	140	0.000	0	0.000	1379839	24867.210	1871748	31245.007	8192	5794	0	212585	0.000	2139	0.000	0.000	0	0	0.000	0	0.000	0	0.000	61	1.000	0	0.000	0.000	2	0.000	6	0	0.000
40	2026-09-23T14:39:18.378510492Z	40002	26	151	5	3	1	6	0.000	41	0.000	1659	22.994	1273	20.994	130	0.000	140	0.000	0	0.000	1405319	25472.850	1902994	31237.232	8192	5794	0	212585	0.000	2139	0.000	0.000	0	0	0.000	0	0.000	0	0.000	63	1.999	0	0.000	0.000	2	0.000	6	0	0.000
41	2026-09-23T14:39:19.378225267Z	41001	26	151	5	2	1	6	0.000	41	0.000	1682	23.007	1295	22.006	130	0.000	140	0.000	0	0.000	1430223	24911.105	1935226	32241.196	8192	5794	0	212585	0.000	2139	0.000	0.000	0	0	0.000	0	0.000	0	0.000	64	1.000	0	0.000	0.000	2	0.000	6	0	0.000
42	2026-09-23T14:39:20.378193243Z	42001	26	151	5	2	1	6	0.000	41	0.000	1704	22.001	1316	21.001	130	0.000	140	0.000	0	0.000	1455091	24868.796	1966472	31247.001	8192	5794	0	212585	0.000	2139	0.000	0.000	0	0	0.000	0	0.000	0	0.000	65	1.000	0	0.000	0.000	2	0.000	6	0	0.000
43	2026-09-23T14:39:21.378208196Z	43001	26	151	5	2	1	6	0.000	41	0.000	1726	22.000	1337	21.000	130	0.000	140	0.000	0	0.000	1479959	24867.628	1997718	31245.533	8192	5794	0	212585	0.000	2139	0.000	0.000	0	0	0.000	0	0.000	0	0.000	66	1.000	0	0.000	0.000	2	0.000	6	0	0.000
44	2026-09-23T14:39:22.378221833Z	44001	26	151	5	2	1	6	0.000	41	0.000	1748	22.000	1358	21.000	130	0.000	140	0.000	0	0.000	1504827	24867.661	2028964	31245.574	8192	5794	0	212585	0.000	2139	0.000	0.000	0	0	0.000	0	0.000	0	0.000	67	1.000	0	0.000	0.000	2	0.000	6	0	0.000
45	2026-09-23T14:39:23.378427389Z	45002	26	151	5	2	1	6	0.000	41	0.000	1770	21.995	1379	20.996	130	0.000	140	0.000	0	0.000	1529695	24862.889	2058697	29726.889	8192	5794	0	212585	0.000	2139	0.000	0.000	0	0	0.000	0	0.000	0	0.000	68	1.000	0	0.000	0.000	2	0.000	6	0	0.000
46	2026-09-23T14:39:24.3781867Z	46001	26	151	5	2	1	6	0.000	41	0.000	1792	22.005	1400	21.005	130	0.000	140	0.000	0	0.000	1554563	24873.987	2091456	32766.887	8192	5794	0	212585	0.000	2139	0.000	0.000	0	0	0.000	0	0.000	0	0.000	69	1.000	0	0.000	0.000	2	0.000	6	0	0.000
47	2026-09-23T14:39:25.378197695Z	47001	26	151	5	2	1	6	0.000	41	0.000	1814	22.000	1421	21.000	130	0.000	140	0.000	0	0.000	1579431	24867.727	2122702	31245.657	8192	5794	0	212585	0.000	2139	0.000	0.000	0	0	0.000	0	0.000	0	0.000	70	1.000	0	0.000	0.000	2	0.000	6	0	0.000
48	2026-09-23T14:39:26.378207719Z	48001	26	151	5	2	1	6	0.000	41	0.000	1836	22.000	1442	21.000	130	0.000	140	0.000	0	0.000	1604299	24867.751	2153948	31245.687	8192	5794	0	212585	0.000	2139	0.000	0.000	0	0	0.000	0	0.000	0	0.000	71	1.000	0	0.000	0.000	2	0.000	6	0	0.000
49	2026-09-23T14:39:27.378183864Z	49001	26	151	5	2	1	6	0.000	41	0.000	1858	22.001	1463	21.001	130	0.000	140	0.000	0	0.000	1629167	24868.593	2185194	31246.745	8192	5794	0	212585	0.000	2139	0.000	0.000	0	0	0.000	0	0.000	0	0.000	72	1.000	0	0.000	0.000	2	0.000	6	0	0.000
50	2026-09-23T14:39:28.378677973Z	50002	26	151	5	3	1	6	0.000	41	0.000	1881	22.989	1484	20.990	130	0.000	140	0.000	0	0.000	1654647	25467.416	2216440	31230.569	8192	5794	0	212585	0.000	2139	0.000	0.000	0	0	0.000	0	0.000	0	0.000	74	1.999	0	0.000	0.000	2	0.000	6	0	0.000
51	2026-09-23T14:39:29.377919269Z	51001	26	151	5	2	1	6	0.000	41	0.000	1904	23.017	1506	22.017	130	0.000	140	0.000	0	0.000	1679551	24922.909	2247159	30742.324	8192	5794	0	212585	0.000	2139	0.000	0.000	0	0	0.000	0	0.000	0	0.000	75	1.001	0	0.000	0.000	2	0.000	6	0	0.000
52	2026-09-23T14:39:30.377988265Z	52001	26	151	5	2	1	6	0.000	41	0.000	1926	21.998	1527	20.999	130	0.000	140	0.000	0	0.000	1704419	24866.285	2278405	31243.845	8192	5794	0	212585	0.000	2139	0.000	0.000	0	0	0.000	0	0.000	0	0.000	76	1.000	0	0.000	0.000	2	0.000	6	0	0.000
53	2026-09-23T14:39:31.377757882Z	53001	26	151	5	2	1	6	0.000	41	0.000	1948	22.005	1548	21.005	130	0.000	140	0.000	0	0.000	1729287	24873.731	2311164	32766.549	8192	5794	0	212585	0.000	2139	0.000	0.000	0	0	0.000	0	0.000	0	0.000	77	1.000	0	0.000	0.000	2	0.000	6	0	0.000
